  cell  ,E,W,N,S
"(106, 138)",0,0,0,1
"(107, 138)",1,0,1,1
"(108, 138)",0,0,1,1
"(109, 138)",0,0,1,1
"(110, 138)",1,1,1,0
"(111, 138)",0,1,0,1
"(112, 138)",0,0,1,1
"(113, 138)",0,1,1,1
"(114, 138)",0,0,1,0
"(115, 138)",0,1,0,1
"(116, 138)",1,0,1,0
"(117, 138)",0,1,0,1
"(118, 138)",0,0,1,0
"(119, 138)",0,1,0,1
"(120, 138)",1,1,1,0
"(121, 138)",1,0,0,1
"(122, 138)",0,1,1,0
"(123, 138)",1,1,0,1
"(124, 138)",0,0,1,1
"(125, 138)",0,1,1,0
"(126, 138)",1,0,0,0
"(127, 138)",0,1,0,1
"(128, 138)",0,1,1,0
"(129, 138)",1,0,0,1
"(130, 138)",0,0,1,1
"(131, 138)",1,0,1,0
"(132, 138)",1,1,0,0
"(133, 138)",0,1,0,0
"(134, 138)",1,1,0,0
"(135, 138)",1,1,0,0
"(136, 138)",0,0,0,1
"(137, 138)",1,0,1,1
"(138, 138)",0,0,1,0
"(139, 138)",1,0,0,1
"(140, 138)",1,1,1,0
"(141, 138)",0,1,0,1
"(142, 138)",1,0,1,0
"(143, 138)",0,1,0,1
"(144, 138)",0,1,1,1
"(145, 138)",0,0,1,0
"(146, 138)",1,0,0,1
"(147, 138)",0,1,1,0
"(148, 138)",1,1,0,0
"(149, 138)",1,1,0,0
"(150, 138)",1,0,0,1
"(151, 138)",1,0,1,0
"(152, 138)",1,1,0,0
"(153, 138)",1,1,0,0
"(154, 138)",0,1,0,0
"(155, 138)",1,0,0,1
"(156, 138)",0,0,1,1
"(157, 138)",1,0,1,0
"(158, 138)",1,1,0,0
"(159, 138)",1,1,0,0
"(160, 138)",1,0,0,1
"(161, 138)",1,0,1,0
"(162, 138)",1,1,0,1
"(163, 138)",0,0,1,1
"(164, 138)",1,0,1,1
"(165, 138)",1,0,1,0
"(166, 138)",0,1,0,1
"(167, 138)",0,1,1,1
"(168, 138)",0,0,1,1
"(169, 138)",1,0,1,0
"(170, 138)",1,1,0,0
"(171, 138)",0,1,0,0
"(172, 138)",1,0,0,1
"(173, 138)",0,1,1,0
"(174, 138)",1,1,0,0
"(175, 138)",1,1,0,0
"(176, 138)",0,1,0,1
"(177, 138)",1,0,1,0
"(178, 138)",0,1,0,1
"(179, 138)",0,0,1,1
"(180, 138)",0,1,1,0
"(181, 138)",1,0,0,0
"(182, 138)",0,1,0,1
"(183, 138)",0,1,1,0
"(184, 138)",1,0,0,0
"(185, 138)",1,0,0,1
"(186, 138)",1,0,1,0
"(187, 138)",1,0,0,1
"(188, 138)",1,0,1,0
"(189, 138)",1,1,0,0
"(190, 138)",0,1,0,1
"(191, 138)",0,1,1,0
"(192, 138)",0,1,0,1
"(193, 138)",1,1,1,0
"(194, 138)",0,1,0,1
"(195, 138)",0,1,1,0
"(196, 138)",1,1,0,0
"(197, 138)",1,0,0,1
"(198, 138)",1,1,1,0
"(199, 138)",0,1,0,1
"(200, 138)",0,0,1,0
"(201, 138)",1,1,0,0
"(202, 138)",1,1,0,1
"(203, 138)",0,0,1,1
"(204, 138)",0,1,1,0
"(205, 138)",1,1,0,0
"(206, 138)",0,1,0,1
"(207, 138)",0,0,1,1
"(208, 138)",0,1,1,0
"(209, 138)",1,0,0,1
"(210, 138)",1,0,1,0
"(211, 138)",0,1,0,1
"(212, 138)",1,0,1,0
"(213, 138)",1,0,0,1
"(214, 138)",1,0,1,0
"(215, 138)",0,1,0,1
"(216, 138)",1,0,1,0
"(217, 138)",0,1,0,0
"(218, 138)",1,1,0,0
"(219, 138)",1,0,0,1
"(220, 138)",1,0,1,0
"(221, 138)",0,1,0,1
"(222, 138)",0,1,1,0
"(223, 138)",1,1,0,0
"(224, 138)",1,1,0,0
"(225, 138)",1,0,0,0
"(226, 138)",1,1,0,0
"(227, 138)",0,1,0,1
"(228, 138)",0,0,1,1
"(229, 138)",0,0,1,1
"(230, 138)",0,0,1,1
"(231, 138)",0,1,1,0
"(232, 138)",1,1,0,0
"(233, 138)",1,1,0,0
"(234, 138)",1,1,0,0
"(235, 138)",1,1,0,1
"(236, 138)",0,0,1,0
"(237, 138)",0,1,0,1
"(238, 138)",1,0,1,0
"(239, 138)",1,1,0,0
"(240, 138)",0,0,0,1
"(241, 138)",1,0,1,0
"(242, 138)",1,1,0,0
"(243, 138)",0,1,0,1
"(244, 138)",1,0,1,0
"(245, 138)",1,0,0,0
"(246, 138)",1,1,0,0
"(247, 138)",1,0,0,1
"(248, 138)",0,1,1,0
"(249, 138)",1,1,0,0
"(250, 138)",1,1,0,0
"(1, 139)",1,1,0,0
"(2, 139)",0,1,0,1
"(3, 139)",0,1,1,0
"(4, 139)",0,1,0,1
"(5, 139)",0,0,1,1
"(6, 139)",0,0,1,1
"(7, 139)",1,0,1,0
"(8, 139)",1,0,0,1
"(9, 139)",0,0,1,1
"(10, 139)",0,0,1,1
"(11, 139)",0,1,1,0
"(12, 139)",0,1,0,1
"(13, 139)",0,1,1,0
"(14, 139)",1,1,0,0
"(15, 139)",0,1,0,0
"(16, 139)",1,1,0,0
"(17, 139)",1,1,0,1
"(18, 139)",0,0,1,1
"(19, 139)",1,0,1,0
"(20, 139)",0,1,0,1
"(21, 139)",0,0,1,1
"(22, 139)",1,0,1,0
"(23, 139)",1,1,0,0
"(24, 139)",1,0,0,1
"(25, 139)",0,1,1,0
"(26, 139)",1,0,0,1
"(27, 139)",0,1,1,0
"(28, 139)",0,1,0,1
"(29, 139)",1,0,1,0
"(30, 139)",1,0,0,1
"(31, 139)",0,1,1,0
"(32, 139)",1,0,0,1
"(33, 139)",0,1,1,0
"(34, 139)",0,0,0,1
"(35, 139)",0,1,1,1
"(36, 139)",0,0,1,1
"(37, 139)",0,0,1,1
"(38, 139)",0,0,1,1
"(39, 139)",0,1,1,0
"(40, 139)",0,1,0,1
"(41, 139)",0,0,1,1
"(42, 139)",0,1,1,1
"(43, 139)",1,0,1,0
"(44, 139)",1,0,0,1
"(45, 139)",1,0,1,0
"(46, 139)",1,1,0,0
"(47, 139)",0,0,0,1
"(48, 139)",0,0,1,1
"(49, 139)",1,0,1,1
"(50, 139)",0,1,1,0
"(51, 139)",0,0,0,1
"(52, 139)",0,1,1,1
"(53, 139)",1,0,1,0
"(54, 139)",1,0,0,1
"(55, 139)",1,0,1,0
"(56, 139)",1,1,0,0
"(57, 139)",0,1,0,1
"(58, 139)",1,1,1,0
"(59, 139)",1,0,0,1
"(60, 139)",1,0,1,0
"(61, 139)",1,0,0,1
"(62, 139)",0,1,1,0
"(63, 139)",1,1,0,0
"(64, 139)",1,0,0,1
"(65, 139)",0,1,1,0
"(66, 139)",1,1,0,1
"(67, 139)",0,1,1,0
"(68, 139)",1,1,0,0
"(69, 139)",1,1,0,0
"(70, 139)",1,1,0,0
"(71, 139)",0,1,0,0
"(72, 139)",1,1,0,1
"(73, 139)",0,0,1,1
"(74, 139)",0,1,1,0
"(75, 139)",0,0,0,1
"(76, 139)",1,0,1,1
"(77, 139)",0,0,1,1
"(78, 139)",0,0,1,0
"(79, 139)",1,1,0,0
"(80, 139)",1,1,0,0
"(81, 139)",0,1,0,1
"(82, 139)",1,1,1,0
"(83, 139)",1,0,0,1
"(84, 139)",0,0,1,1
"(85, 139)",0,0,1,1
"(86, 139)",0,0,1,1
"(87, 139)",1,0,1,0
"(88, 139)",1,1,0,0
"(89, 139)",0,0,0,1
"(90, 139)",1,0,1,0
"(91, 139)",1,1,0,0
"(92, 139)",1,1,0,0
"(93, 139)",1,1,0,0
"(94, 139)",1,1,0,0
"(95, 139)",1,0,0,1
"(96, 139)",0,1,1,0
"(97, 139)",1,0,0,0
"(98, 139)",1,1,0,0
"(99, 139)",0,1,0,1
"(100, 139)",0,1,1,0
"(101, 139)",0,1,0,0
"(102, 139)",0,1,0,1
"(103, 139)",1,0,1,0
"(104, 139)",1,1,0,0
"(105, 139)",0,1,0,1
"(106, 139)",1,0,1,0
"(107, 139)",1,1,0,1
"(108, 139)",1,0,1,0
"(109, 139)",0,0,0,1
"(110, 139)",0,1,1,1
"(111, 139)",0,0,1,0
"(112, 139)",1,0,0,1
"(113, 139)",0,0,1,1
"(114, 139)",1,0,1,1
"(115, 139)",1,0,1,0
"(116, 139)",0,1,0,1
"(117, 139)",0,0,1,1
"(118, 139)",0,0,1,1
"(119, 139)",1,0,1,0
"(120, 139)",1,1,0,0
"(121, 139)",1,1,0,0
"(122, 139)",0,0,0,1
"(123, 139)",0,1,1,1
"(124, 139)",0,0,1,1
"(125, 139)",1,0,1,1
"(126, 139)",0,1,1,1
"(127, 139)",0,0,1,1
"(128, 139)",0,0,1,0
"(129, 139)",0,1,0,1
"(130, 139)",1,0,1,0
"(131, 139)",1,1,0,0
"(132, 139)",0,1,0,1
"(133, 139)",0,0,1,1
"(134, 139)",1,1,1,0
"(135, 139)",0,1,0,1
"(136, 139)",1,0,1,0
"(137, 139)",1,1,0,0
"(138, 139)",1,0,0,1
"(139, 139)",0,1,1,0
"(140, 139)",1,1,0,0
"(141, 139)",1,0,0,0
"(142, 139)",0,1,0,1
"(143, 139)",0,0,1,1
"(144, 139)",0,0,1,1
"(145, 139)",0,0,1,1
"(146, 139)",0,1,1,0
"(147, 139)",1,0,0,0
"(148, 139)",0,1,0,1
"(149, 139)",1,1,1,0
"(150, 139)",1,1,0,0
"(151, 139)",1,1,0,0
"(152, 139)",0,1,0,0
"(153, 139)",0,1,0,1
"(154, 139)",0,0,1,1
"(155, 139)",1,1,1,0
"(156, 139)",1,0,0,0
"(157, 139)",1,1,0,0
"(158, 139)",1,1,0,0
"(159, 139)",1,1,0,0
"(160, 139)",1,1,0,0
"(161, 139)",1,1,0,0
"(162, 139)",0,1,0,0
"(163, 139)",1,0,0,1
"(164, 139)",0,1,1,0
"(165, 139)",0,1,0,0
"(166, 139)",1,0,0,1
"(167, 139)",1,0,1,0
"(168, 139)",1,0,0,0
"(169, 139)",1,1,0,0
"(170, 139)",0,1,0,1
"(171, 139)",0,0,1,1
"(172, 139)",0,1,1,1
"(173, 139)",1,0,1,0
"(174, 139)",1,1,0,0
"(175, 139)",0,1,0,1
"(176, 139)",1,0,1,0
"(177, 139)",0,1,0,1
"(178, 139)",0,0,1,1
"(179, 139)",0,0,1,1
"(180, 139)",0,0,1,1
"(181, 139)",1,1,1,0
"(182, 139)",1,0,0,1
"(183, 139)",0,0,1,1
"(184, 139)",0,1,1,1
"(185, 139)",0,1,1,0
"(186, 139)",0,1,0,1
"(187, 139)",0,1,1,0
"(188, 139)",1,1,0,1
"(189, 139)",0,1,1,0
"(190, 139)",1,0,0,1
"(191, 139)",0,0,1,1
"(192, 139)",1,0,1,0
"(193, 139)",1,1,0,0
"(194, 139)",1,0,0,1
"(195, 139)",1,0,1,1
"(196, 139)",0,1,1,0
"(197, 139)",1,1,0,0
"(198, 139)",1,1,0,0
"(199, 139)",1,0,0,1
"(200, 139)",0,0,1,1
"(201, 139)",0,1,1,0
"(202, 139)",0,1,0,1
"(203, 139)",1,0,1,0
"(204, 139)",1,0,0,0
"(205, 139)",1,1,0,0
"(206, 139)",1,0,0,1
"(207, 139)",0,0,1,1
"(208, 139)",0,0,1,1
"(209, 139)",1,1,1,0
"(210, 139)",1,1,0,0
"(211, 139)",1,0,0,1
"(212, 139)",0,1,1,0
"(213, 139)",1,1,0,0
"(214, 139)",0,1,0,1
"(215, 139)",0,0,1,1
"(216, 139)",0,1,1,0
"(217, 139)",1,0,0,1
"(218, 139)",0,1,1,0
"(219, 139)",1,1,0,0
"(220, 139)",0,1,0,1
"(221, 139)",0,0,1,1
"(222, 139)",1,0,1,0
"(223, 139)",1,1,0,0
"(224, 139)",1,1,0,0
"(225, 139)",1,1,0,0
"(226, 139)",1,1,0,0
"(227, 139)",1,0,0,1
"(228, 139)",1,0,1,0
"(229, 139)",1,0,0,1
"(230, 139)",1,0,1,1
"(231, 139)",0,0,1,0
"(232, 139)",1,1,0,0
"(233, 139)",0,1,0,1
"(234, 139)",0,1,1,0
"(235, 139)",1,1,0,0
"(236, 139)",1,0,0,1
"(237, 139)",1,0,1,0
"(238, 139)",1,1,0,0
"(239, 139)",1,1,0,0
"(240, 139)",1,0,0,1
"(241, 139)",0,1,1,0
"(242, 139)",1,1,0,0
"(243, 139)",1,0,0,1
"(244, 139)",0,1,1,0
"(245, 139)",1,1,0,1
"(246, 139)",0,1,1,0
"(247, 139)",1,1,0,0
"(248, 139)",1,0,0,1
"(249, 139)",0,1,1,0
"(250, 139)",1,1,0,0
"(1, 140)",1,1,0,0
"(2, 140)",0,0,0,1
"(3, 140)",1,0,1,1
"(4, 140)",0,0,1,1
"(5, 140)",1,0,1,0
"(6, 140)",1,0,0,0
"(7, 140)",1,1,0,0
"(8, 140)",1,1,0,0
"(9, 140)",1,0,0,1
"(10, 140)",0,0,1,0
"(11, 140)",1,0,0,1
"(12, 140)",0,0,1,1
"(13, 140)",1,0,1,0
"(14, 140)",0,1,0,1
"(15, 140)",0,0,1,1
"(16, 140)",0,1,1,0
"(17, 140)",0,1,0,1
"(18, 140)",0,0,1,0
"(19, 140)",0,1,0,1
"(20, 140)",1,0,1,1
"(21, 140)",0,0,1,0
"(22, 140)",1,1,0,0
"(23, 140)",1,1,0,1
"(24, 140)",0,1,1,1
"(25, 140)",0,0,1,0
"(26, 140)",0,1,0,1
"(27, 140)",0,0,1,1
"(28, 140)",1,0,1,0
"(29, 140)",0,1,0,1
"(30, 140)",0,1,1,0
"(31, 140)",0,0,0,1
"(32, 140)",1,1,1,0
"(33, 140)",1,0,0,1
"(34, 140)",0,0,1,1
"(35, 140)",0,0,1,1
"(36, 140)",1,0,1,0
"(37, 140)",1,0,0,1
"(38, 140)",0,0,1,1
"(39, 140)",0,0,1,1
"(40, 140)",0,0,1,1
"(41, 140)",1,0,1,0
"(42, 140)",0,0,0,1
"(43, 140)",0,1,1,0
"(44, 140)",1,1,0,0
"(45, 140)",1,1,0,0
"(46, 140)",1,1,0,0
"(47, 140)",1,0,0,1
"(48, 140)",1,0,1,1
"(49, 140)",0,1,1,0
"(50, 140)",1,0,0,1
"(51, 140)",1,0,1,0
"(52, 140)",1,0,0,1
"(53, 140)",0,1,1,1
"(54, 140)",0,1,1,0
"(55, 140)",1,1,0,0
"(56, 140)",0,1,0,1
"(57, 140)",1,0,1,0
"(58, 140)",0,1,0,1
"(59, 140)",0,1,1,0
"(60, 140)",0,1,0,1
"(61, 140)",1,1,1,0
"(62, 140)",1,0,0,1
"(63, 140)",0,1,1,0
"(64, 140)",1,1,0,0
"(65, 140)",1,0,0,0
"(66, 140)",0,1,0,1
"(67, 140)",0,0,1,1
"(68, 140)",0,1,1,0
"(69, 140)",1,1,0,0
"(70, 140)",0,1,0,1
"(71, 140)",0,0,1,1
"(72, 140)",0,1,1,0
"(73, 140)",0,0,0,1
"(74, 140)",1,0,1,1
"(75, 140)",1,0,1,0
"(76, 140)",1,1,0,0
"(77, 140)",1,0,0,1
"(78, 140)",0,0,1,1
"(79, 140)",0,1,1,0
"(80, 140)",1,1,0,1
"(81, 140)",1,0,1,0
"(82, 140)",1,1,0,0
"(83, 140)",0,1,0,1
"(84, 140)",0,0,1,1
"(85, 140)",1,0,1,0
"(86, 140)",0,0,0,1
"(87, 140)",1,1,1,0
"(88, 140)",0,1,0,1
"(89, 140)",1,0,1,0
"(90, 140)",1,1,0,0
"(91, 140)",0,1,0,1
"(92, 140)",0,1,1,0
"(93, 140)",1,1,0,0
"(94, 140)",0,1,0,1
"(95, 140)",0,1,1,1
"(96, 140)",0,0,1,1
"(97, 140)",0,1,1,0
"(98, 140)",0,1,0,1
"(99, 140)",1,0,1,0
"(100, 140)",1,0,0,1
"(101, 140)",0,0,1,1
"(102, 140)",0,0,1,1
"(103, 140)",0,1,1,0
"(104, 140)",1,1,0,0
"(105, 140)",1,0,0,0
"(106, 140)",1,1,0,0
"(107, 140)",0,1,0,0
"(108, 140)",0,1,0,1
"(109, 140)",0,0,1,1
"(110, 140)",0,0,1,1
"(111, 140)",0,0,1,1
"(112, 140)",1,1,1,0
"(113, 140)",1,0,0,1
"(114, 140)",0,1,1,0
"(115, 140)",1,1,0,0
"(116, 140)",0,0,0,1
"(117, 140)",1,0,1,0
"(118, 140)",1,0,0,1
"(119, 140)",0,1,1,0
"(120, 140)",1,1,0,0
"(121, 140)",0,1,0,1
"(122, 140)",0,0,1,1
"(123, 140)",1,0,1,0
"(124, 140)",0,0,0,1
"(125, 140)",0,1,1,0
"(126, 140)",1,0,0,1
"(127, 140)",0,0,1,1
"(128, 140)",0,0,1,1
"(129, 140)",0,0,1,1
"(130, 140)",0,1,1,0
"(131, 140)",1,1,0,0
"(132, 140)",0,0,0,1
"(133, 140)",0,0,1,1
"(134, 140)",0,1,1,0
"(135, 140)",1,0,0,1
"(136, 140)",0,1,1,0
"(137, 140)",1,1,0,0
"(138, 140)",0,1,0,1
"(139, 140)",1,0,1,0
"(140, 140)",1,1,0,0
"(141, 140)",0,1,0,1
"(142, 140)",1,0,1,1
"(143, 140)",1,0,1,0
"(144, 140)",1,0,0,0
"(145, 140)",1,0,0,1
"(146, 140)",0,0,1,1
"(147, 140)",0,1,1,1
"(148, 140)",0,0,1,1
"(149, 140)",0,1,1,0
"(150, 140)",1,1,0,0
"(151, 140)",1,1,0,0
"(152, 140)",1,0,0,1
"(153, 140)",0,0,1,1
"(154, 140)",1,0,1,0
"(155, 140)",0,1,0,1
"(156, 140)",1,1,1,0
"(157, 140)",1,1,0,0
"(158, 140)",1,1,0,0
"(159, 140)",0,1,0,1
"(160, 140)",0,1,1,0
"(161, 140)",1,1,0,0
"(162, 140)",1,0,0,1
"(163, 140)",1,1,1,0
"(164, 140)",1,0,0,1
"(165, 140)",0,0,1,1
"(166, 140)",0,1,1,0
"(167, 140)",1,1,0,0
"(168, 140)",0,1,0,1
"(169, 140)",0,1,1,0
"(170, 140)",1,0,0,1
"(171, 140)",1,0,1,0
"(172, 140)",0,0,0,1
"(173, 140)",0,1,1,1
"(174, 140)",1,1,1,0
"(175, 140)",1,0,0,0
"(176, 140)",1,1,0,0
"(177, 140)",1,0,0,1
"(178, 140)",0,0,1,1
"(179, 140)",0,0,1,1
"(180, 140)",1,0,1,0
"(181, 140)",0,1,0,1
"(182, 140)",0,1,1,0
"(183, 140)",1,0,0,1
"(184, 140)",1,0,1,0
"(185, 140)",1,0,0,1
"(186, 140)",0,0,1,1
"(187, 140)",1,0,1,0
"(188, 140)",0,1,0,1
"(189, 140)",1,0,1,0
"(190, 140)",0,1,0,1
"(191, 140)",1,0,1,0
"(192, 140)",0,1,0,1
"(193, 140)",0,1,1,0
"(194, 140)",1,1,0,0
"(195, 140)",0,1,0,0
"(196, 140)",1,0,0,1
"(197, 140)",0,1,1,0
"(198, 140)",0,1,0,0
"(199, 140)",0,1,0,1
"(200, 140)",1,0,1,0
"(201, 140)",1,0,0,1
"(202, 140)",1,0,1,0
"(203, 140)",0,1,0,1
"(204, 140)",1,1,1,0
"(205, 140)",1,1,0,0
"(206, 140)",0,1,0,1
"(207, 140)",1,0,1,0
"(208, 140)",1,0,0,1
"(209, 140)",0,1,1,0
"(210, 140)",0,1,0,0
"(211, 140)",1,1,0,0
"(212, 140)",0,0,0,1
"(213, 140)",1,1,1,0
"(214, 140)",1,0,0,1
"(215, 140)",0,0,1,1
"(216, 140)",1,0,1,0
"(217, 140)",1,1,0,1
"(218, 140)",1,0,1,0
"(219, 140)",1,1,0,0
"(220, 140)",1,0,0,1
"(221, 140)",1,0,1,0
"(222, 140)",0,1,0,1
"(223, 140)",0,1,1,0
"(224, 140)",1,1,0,0
"(225, 140)",1,1,0,1
"(226, 140)",0,1,1,0
"(227, 140)",1,1,0,0
"(228, 140)",0,1,0,1
"(229, 140)",0,1,1,0
"(230, 140)",1,1,0,0
"(231, 140)",1,0,0,1
"(232, 140)",0,1,1,0
"(233, 140)",1,0,0,1
"(234, 140)",0,0,1,1
"(235, 140)",0,1,1,0
"(236, 140)",1,1,0,0
"(237, 140)",0,1,0,1
"(238, 140)",0,1,1,0
"(239, 140)",1,1,0,0
"(240, 140)",1,1,0,1
"(241, 140)",1,0,1,0
"(242, 140)",1,1,0,0
"(243, 140)",0,1,0,1
"(244, 140)",1,0,1,0
"(245, 140)",0,1,0,1
"(246, 140)",0,0,1,0
"(247, 140)",1,1,0,0
"(248, 140)",1,1,0,0
"(249, 140)",1,0,0,0
"(250, 140)",1,1,0,0
"(1, 141)",0,1,0,1
"(2, 141)",0,0,1,1
"(3, 141)",0,1,1,0
"(4, 141)",1,0,0,1
"(5, 141)",0,1,1,0
"(6, 141)",1,1,0,0
"(7, 141)",1,1,0,0
"(8, 141)",1,1,0,0
"(9, 141)",0,1,0,1
"(10, 141)",1,0,1,0
"(11, 141)",1,1,0,0
"(12, 141)",1,0,0,0
"(13, 141)",1,1,0,1
"(14, 141)",0,0,1,1
"(15, 141)",0,0,1,1
"(16, 141)",0,0,1,1
"(17, 141)",0,0,1,1
"(18, 141)",0,0,1,1
"(19, 141)",1,0,1,0
"(20, 141)",1,1,0,0
"(21, 141)",1,0,0,1
"(22, 141)",0,1,1,0
"(23, 141)",0,1,0,0
"(24, 141)",1,0,0,1
"(25, 141)",1,0,1,1
"(26, 141)",1,0,1,0
"(27, 141)",1,0,0,1
"(28, 141)",0,1,1,0
"(29, 141)",0,0,0,1
"(30, 141)",1,0,1,1
"(31, 141)",0,0,1,1
"(32, 141)",0,1,1,0
"(33, 141)",1,1,0,0
"(34, 141)",1,0,0,1
"(35, 141)",0,0,1,1
"(36, 141)",0,1,1,1
"(37, 141)",0,1,1,0
"(38, 141)",0,0,0,1
"(39, 141)",0,0,1,1
"(40, 141)",0,0,1,1
"(41, 141)",0,1,1,1
"(42, 141)",0,0,1,1
"(43, 141)",1,0,1,0
"(44, 141)",1,1,0,0
"(45, 141)",0,1,0,1
"(46, 141)",0,1,1,0
"(47, 141)",1,1,0,0
"(48, 141)",0,1,0,0
"(49, 141)",1,0,0,1
"(50, 141)",0,1,1,0
"(51, 141)",1,1,0,0
"(52, 141)",1,1,0,0
"(53, 141)",1,0,0,1
"(54, 141)",1,0,1,0
"(55, 141)",0,1,0,1
"(56, 141)",0,0,1,1
"(57, 141)",0,1,1,0
"(58, 141)",1,0,0,1
"(59, 141)",0,0,1,1
"(60, 141)",0,0,1,1
"(61, 141)",0,1,1,0
"(62, 141)",1,1,0,0
"(63, 141)",0,0,0,1
"(64, 141)",1,1,1,0
"(65, 141)",1,1,0,1
"(66, 141)",0,0,1,1
"(67, 141)",0,0,1,0
"(68, 141)",1,0,0,1
"(69, 141)",0,1,1,0
"(70, 141)",1,0,0,1
"(71, 141)",1,0,1,1
"(72, 141)",0,0,1,1
"(73, 141)",0,0,1,1
"(74, 141)",0,1,1,0
"(75, 141)",0,1,0,1
"(76, 141)",1,1,1,0
"(77, 141)",0,1,0,1
"(78, 141)",1,0,1,0
"(79, 141)",1,0,0,0
"(80, 141)",1,1,0,0
"(81, 141)",1,1,0,0
"(82, 141)",1,1,0,0
"(83, 141)",1,0,0,1
"(84, 141)",1,0,1,0
"(85, 141)",0,1,0,1
"(86, 141)",1,0,1,0
"(87, 141)",0,1,0,1
"(88, 141)",1,0,1,0
"(89, 141)",0,1,0,1
"(90, 141)",0,1,1,1
"(91, 141)",1,0,1,0
"(92, 141)",1,0,0,1
"(93, 141)",0,1,1,0
"(94, 141)",1,0,0,1
"(95, 141)",0,0,1,1
"(96, 141)",1,0,1,0
"(97, 141)",1,0,0,1
"(98, 141)",0,0,1,1
"(99, 141)",0,1,1,0
"(100, 141)",1,1,0,0
"(101, 141)",1,0,0,1
"(102, 141)",1,0,1,0
"(103, 141)",1,0,0,1
"(104, 141)",0,1,1,0
"(105, 141)",0,1,0,1
"(106, 141)",0,1,1,1
"(107, 141)",0,0,1,1
"(108, 141)",1,0,1,0
"(109, 141)",1,0,0,1
"(110, 141)",0,0,1,1
"(111, 141)",1,0,1,0
"(112, 141)",0,1,0,0
"(113, 141)",1,1,0,0
"(114, 141)",0,0,0,1
"(115, 141)",0,1,1,1
"(116, 141)",0,0,1,1
"(117, 141)",0,1,1,0
"(118, 141)",1,1,0,1
"(119, 141)",1,0,1,0
"(120, 141)",0,1,0,1
"(121, 141)",0,0,1,1
"(122, 141)",1,0,1,0
"(123, 141)",1,1,0,0
"(124, 141)",1,0,0,1
"(125, 141)",0,0,1,1
"(126, 141)",0,1,1,0
"(127, 141)",1,0,0,0
"(128, 141)",1,0,0,1
"(129, 141)",1,0,1,0
"(130, 141)",1,0,0,1
"(131, 141)",0,1,1,0
"(132, 141)",1,0,0,1
"(133, 141)",0,0,1,1
"(134, 141)",0,0,1,1
"(135, 141)",0,1,1,0
"(136, 141)",0,0,0,1
"(137, 141)",0,1,1,1
"(138, 141)",0,0,1,1
"(139, 141)",1,1,1,0
"(140, 141)",1,1,0,0
"(141, 141)",1,0,0,1
"(142, 141)",0,1,1,0
"(143, 141)",0,1,0,1
"(144, 141)",0,1,1,0
"(145, 141)",1,1,0,0
"(146, 141)",1,0,0,1
"(147, 141)",0,0,1,1
"(148, 141)",1,0,1,0
"(149, 141)",1,0,0,1
"(150, 141)",0,1,1,0
"(151, 141)",0,1,0,1
"(152, 141)",0,1,1,0
"(153, 141)",1,0,0,1
"(154, 141)",0,1,1,0
"(155, 141)",1,0,0,0
"(156, 141)",1,1,0,0
"(157, 141)",1,1,0,0
"(158, 141)",1,1,0,0
"(159, 141)",1,0,0,1
"(160, 141)",1,0,1,0
"(161, 141)",0,1,0,1
"(162, 141)",0,1,1,0
"(163, 141)",1,1,0,0
"(164, 141)",1,1,0,0
"(165, 141)",1,0,0,0
"(166, 141)",1,0,0,1
"(167, 141)",0,1,1,0
"(168, 141)",1,0,0,1
"(169, 141)",0,0,1,1
"(170, 141)",0,1,1,0
"(171, 141)",0,1,0,1
"(172, 141)",0,0,1,1
"(173, 141)",1,0,1,0
"(174, 141)",0,1,0,1
"(175, 141)",1,1,1,0
"(176, 141)",0,1,0,1
"(177, 141)",0,1,1,0
"(178, 141)",1,0,0,1
"(179, 141)",0,0,1,0
"(180, 141)",0,1,0,1
"(181, 141)",0,0,1,1
"(182, 141)",0,0,1,1
"(183, 141)",0,1,1,0
"(184, 141)",1,1,0,0
"(185, 141)",1,1,0,0
"(186, 141)",1,0,0,0
"(187, 141)",0,1,0,1
"(188, 141)",1,0,1,0
"(189, 141)",1,1,0,0
"(190, 141)",1,0,0,0
"(191, 141)",0,1,0,1
"(192, 141)",1,0,1,0
"(193, 141)",0,0,0,1
"(194, 141)",0,1,1,1
"(195, 141)",1,0,1,0
"(196, 141)",0,1,0,1
"(197, 141)",0,0,1,1
"(198, 141)",1,0,1,1
"(199, 141)",0,0,1,0
"(200, 141)",0,1,0,1
"(201, 141)",0,1,1,0
"(202, 141)",0,1,0,1
"(203, 141)",1,0,1,0
"(204, 141)",1,1,0,0
"(205, 141)",1,1,0,0
"(206, 141)",1,0,0,1
"(207, 141)",0,1,1,0
"(208, 141)",0,1,0,1
"(209, 141)",0,0,1,1
"(210, 141)",1,0,1,0
"(211, 141)",0,1,0,1
"(212, 141)",1,0,1,0
"(213, 141)",1,1,0,0
"(214, 141)",1,1,0,0
"(215, 141)",1,0,0,1
"(216, 141)",0,1,1,0
"(217, 141)",1,1,0,0
"(218, 141)",1,1,0,0
"(219, 141)",1,1,0,0
"(220, 141)",1,1,0,0
"(221, 141)",0,1,0,1
"(222, 141)",0,0,1,1
"(223, 141)",0,0,1,1
"(224, 141)",0,1,1,0
"(225, 141)",0,1,0,1
"(226, 141)",1,0,1,0
"(227, 141)",0,1,0,1
"(228, 141)",1,0,1,0
"(229, 141)",1,0,0,1
