  cell  ,E,W,N,S
"(29, 163)",1,1,1,0
"(30, 163)",1,0,0,1
"(31, 163)",1,1,1,1
"(32, 163)",0,0,1,1
"(33, 163)",1,0,1,1
"(34, 163)",1,1,1,0
"(35, 163)",1,1,0,0
"(36, 163)",1,0,0,1
"(37, 163)",0,1,1,1
"(38, 163)",0,0,1,1
"(39, 163)",0,1,1,1
"(40, 163)",1,1,1,0
"(41, 163)",1,0,0,0
"(42, 163)",1,1,0,1
"(43, 163)",1,0,1,0
"(44, 163)",1,0,0,0
"(45, 163)",0,1,0,1
"(46, 163)",1,1,1,0
"(47, 163)",0,1,0,1
"(48, 163)",1,0,1,1
"(49, 163)",1,1,1,0
"(50, 163)",1,1,0,0
"(51, 163)",1,1,0,1
"(52, 163)",1,0,1,0
"(53, 163)",1,1,0,1
"(54, 163)",1,0,1,1
"(55, 163)",0,1,1,1
"(56, 163)",1,0,1,1
"(57, 163)",1,1,1,1
"(58, 163)",1,1,1,1
"(59, 163)",1,0,1,1
"(60, 163)",0,1,1,0
"(61, 163)",1,0,0,1
"(62, 163)",0,1,1,1
"(63, 163)",1,0,1,1
"(64, 163)",0,0,1,1
"(65, 163)",1,1,1,0
"(66, 163)",1,0,0,1
"(67, 163)",1,1,1,0
"(68, 163)",1,1,0,0
"(69, 163)",1,0,0,1
"(70, 163)",0,1,1,1
"(71, 163)",1,1,1,0
"(72, 163)",1,0,0,1
"(73, 163)",0,1,1,0
"(74, 163)",1,0,0,1
"(75, 163)",0,1,1,0
"(76, 163)",1,1,0,1
"(77, 163)",0,0,1,1
"(78, 163)",0,0,1,1
"(79, 163)",1,1,1,0
"(80, 163)",1,1,0,0
"(81, 163)",1,1,0,1
"(82, 163)",0,1,1,1
"(83, 163)",0,1,1,1
"(84, 163)",1,0,1,1
"(85, 163)",1,1,1,1
"(86, 163)",0,0,1,1
"(87, 163)",0,1,1,1
"(88, 163)",1,0,1,0
"(89, 163)",1,1,0,0
"(90, 163)",1,1,0,0
"(91, 163)",1,1,0,1
"(92, 163)",1,0,1,1
"(93, 163)",0,1,1,1
"(94, 163)",1,0,1,1
"(95, 163)",0,1,1,1
"(96, 163)",1,0,1,1
"(97, 163)",1,1,1,0
"(98, 163)",1,1,0,1
"(99, 163)",0,0,1,1
"(100, 163)",1,0,1,1
"(101, 163)",0,0,1,1
"(102, 163)",1,1,1,1
"(103, 163)",0,1,1,1
"(104, 163)",0,0,1,1
"(105, 163)",0,1,1,1
"(106, 163)",1,0,1,1
"(107, 163)",1,1,1,1
"(108, 163)",0,1,1,1
"(109, 163)",1,1,1,0
"(110, 163)",1,1,0,1
"(111, 163)",1,1,1,1
"(112, 163)",0,0,1,1
"(113, 163)",1,1,1,0
"(114, 163)",1,0,0,1
"(115, 163)",1,1,1,1
"(116, 163)",0,0,1,1
"(117, 163)",1,1,1,0
"(118, 163)",1,0,0,1
"(119, 163)",0,1,1,1
"(120, 163)",0,1,1,1
"(121, 163)",0,0,1,1
"(122, 163)",0,1,1,1
"(123, 163)",1,0,1,1
"(124, 163)",1,1,1,1
"(125, 163)",1,1,1,1
"(126, 163)",1,0,1,1
"(127, 163)",0,1,1,1
"(128, 163)",0,0,1,1
"(129, 163)",1,1,1,0
"(130, 163)",1,1,0,0
"(131, 163)",1,1,0,1
"(132, 163)",0,1,1,1
"(133, 163)",0,0,1,0
"(134, 163)",1,1,0,1
"(135, 163)",1,0,1,1
"(136, 163)",0,1,1,1
"(137, 163)",1,0,1,1
"(138, 163)",0,1,1,0
"(139, 163)",1,1,0,1
"(140, 163)",0,0,1,1
"(141, 163)",1,1,1,1
"(142, 163)",0,1,1,1
"(143, 163)",0,1,1,1
"(144, 163)",1,1,1,0
"(145, 163)",1,1,0,1
"(146, 163)",1,1,1,0
"(147, 163)",1,1,0,1
"(148, 163)",0,0,1,1
"(149, 163)",1,1,1,0
"(150, 163)",0,1,0,1
"(151, 163)",1,0,1,1
"(152, 163)",0,0,1,1
"(153, 163)",1,1,1,1
"(154, 163)",0,1,1,1
"(155, 163)",1,0,1,1
"(156, 163)",1,1,1,0
"(157, 163)",1,1,0,0
"(158, 163)",1,1,0,1
"(159, 163)",0,0,1,1
"(160, 163)",1,1,1,0
"(161, 163)",1,1,0,1
"(162, 163)",0,1,1,1
"(163, 163)",0,1,1,1
"(164, 163)",1,1,1,1
"(165, 163)",0,1,1,1
"(166, 163)",1,0,1,1
"(167, 163)",1,1,1,0
"(168, 163)",0,1,0,1
"(169, 163)",0,0,1,1
"(170, 163)",0,1,1,1
"(171, 163)",0,0,1,1
"(172, 163)",1,1,1,1
"(173, 163)",1,0,1,0
"(174, 163)",1,1,0,0
"(175, 163)",0,1,0,1
"(176, 163)",1,1,1,0
"(177, 163)",1,1,0,1
"(178, 163)",0,1,1,1
"(179, 163)",1,0,1,0
"(180, 163)",1,1,0,1
"(181, 163)",0,1,1,0
"(182, 163)",0,1,0,1
"(183, 163)",1,0,1,0
"(184, 163)",1,1,0,1
"(185, 163)",1,1,1,0
"(186, 163)",1,1,0,0
"(187, 163)",1,1,0,0
"(188, 163)",1,1,0,1
"(189, 163)",1,1,1,0
"(190, 163)",1,1,0,1
"(191, 163)",0,0,1,1
"(192, 163)",0,0,1,1
"(193, 163)",1,1,1,1
"(194, 163)",1,1,1,0
"(195, 163)",1,1,0,1
"(196, 163)",0,0,1,1
"(197, 163)",0,1,1,1
"(198, 163)",0,1,1,1
"(199, 163)",1,0,1,1
"(200, 163)",1,1,1,1
"(201, 163)",0,1,1,1
"(202, 163)",1,1,1,1
"(203, 163)",1,1,1,1
"(204, 163)",1,0,1,1
"(205, 163)",1,1,1,0
"(206, 163)",1,1,0,1
"(207, 163)",1,0,1,1
"(208, 163)",0,1,1,1
"(209, 163)",1,1,1,0
"(210, 163)",1,1,0,1
"(211, 163)",0,0,1,1
"(212, 163)",1,0,1,1
"(213, 163)",0,1,1,1
"(214, 163)",1,0,1,1
"(215, 163)",0,1,1,1
"(216, 163)",1,0,1,1
"(217, 163)",0,1,1,0
"(218, 163)",1,1,0,1
"(219, 163)",1,1,1,0
"(220, 163)",1,0,0,1
"(221, 163)",0,1,1,1
"(222, 163)",1,0,1,1
"(223, 163)",0,1,1,0
"(224, 163)",1,0,0,1
"(225, 163)",0,1,1,0
"(226, 163)",0,1,0,1
"(227, 163)",1,1,1,0
"(228, 163)",1,1,0,0
"(229, 163)",1,1,0,0
"(230, 163)",1,1,0,1
"(231, 163)",1,0,1,1
"(232, 163)",0,1,1,1
"(233, 163)",1,0,1,1
"(234, 163)",0,1,1,1
"(235, 163)",1,0,1,1
"(236, 163)",0,1,1,1
"(237, 163)",1,0,1,1
"(238, 163)",0,1,1,1
"(239, 163)",0,0,1,1
"(240, 163)",1,1,1,1
"(241, 163)",0,0,1,1
"(242, 163)",0,1,1,1
"(243, 163)",1,1,1,1
"(244, 163)",1,1,1,0
"(245, 163)",1,1,0,1
"(246, 163)",1,1,1,0
"(247, 163)",1,1,0,1
"(248, 163)",0,0,1,1
"(249, 163)",1,0,1,1
"(250, 163)",0,1,1,0
"(1, 164)",1,1,0,1
"(2, 164)",0,0,1,1
"(3, 164)",1,1,1,1
"(4, 164)",0,0,1,1
"(5, 164)",1,1,1,1
"(6, 164)",1,0,1,0
"(7, 164)",1,1,0,1
"(8, 164)",1,0,1,1
"(9, 164)",0,1,1,0
"(10, 164)",1,1,0,0
"(11, 164)",1,1,0,1
"(12, 164)",0,0,1,1
"(13, 164)",1,1,1,0
"(14, 164)",1,0,0,1
"(15, 164)",1,1,1,1
"(16, 164)",0,1,1,0
"(17, 164)",1,0,0,1
"(18, 164)",1,1,1,1
"(19, 164)",0,0,1,1
"(20, 164)",1,1,1,1
"(21, 164)",0,0,1,1
"(22, 164)",1,1,1,1
"(23, 164)",1,0,1,0
"(24, 164)",1,1,0,1
"(25, 164)",1,1,1,0
"(26, 164)",1,1,0,1
"(27, 164)",0,0,1,1
"(28, 164)",1,0,1,1
"(29, 164)",0,1,1,1
"(30, 164)",1,1,1,0
"(31, 164)",1,1,0,1
"(32, 164)",1,0,1,1
"(33, 164)",1,1,1,0
"(34, 164)",0,1,0,1
"(35, 164)",0,1,1,1
"(36, 164)",1,1,1,1
"(37, 164)",1,0,1,1
"(38, 164)",1,0,1,0
"(39, 164)",1,0,0,1
"(40, 164)",1,1,1,1
"(41, 164)",0,1,1,0
"(42, 164)",1,1,0,0
"(43, 164)",1,1,0,1
"(44, 164)",1,1,1,0
"(45, 164)",1,0,0,1
"(46, 164)",0,1,1,1
"(47, 164)",0,0,1,1
"(48, 164)",1,1,1,0
"(49, 164)",1,1,0,1
"(50, 164)",0,1,1,1
"(51, 164)",1,1,1,0
"(52, 164)",1,1,0,0
"(53, 164)",0,1,0,0
"(54, 164)",1,1,0,0
"(55, 164)",1,0,0,1
"(56, 164)",1,1,1,0
"(57, 164)",1,1,0,0
"(58, 164)",1,1,0,0
"(59, 164)",1,1,0,0
"(60, 164)",1,0,0,1
"(61, 164)",0,1,1,1
"(62, 164)",1,0,1,1
"(63, 164)",0,1,1,1
"(64, 164)",1,0,1,1
"(65, 164)",0,1,1,1
"(66, 164)",1,1,1,0
"(67, 164)",1,1,0,1
"(68, 164)",1,1,1,1
"(69, 164)",1,1,1,0
"(70, 164)",0,0,0,1
"(71, 164)",0,1,1,1
"(72, 164)",1,1,1,1
"(73, 164)",1,0,1,1
"(74, 164)",0,1,1,1
"(75, 164)",0,0,1,1
"(76, 164)",1,1,1,0
"(77, 164)",1,0,0,1
"(78, 164)",0,0,1,1
"(79, 164)",0,1,1,1
"(80, 164)",1,1,1,1
"(81, 164)",0,1,1,1
"(82, 164)",1,0,1,1
"(83, 164)",1,0,1,1
"(84, 164)",1,1,1,0
"(85, 164)",1,1,0,1
"(86, 164)",0,0,1,1
"(87, 164)",1,0,1,1
"(88, 164)",1,1,1,1
"(89, 164)",0,1,1,1
"(90, 164)",0,1,1,1
"(91, 164)",1,1,1,0
"(92, 164)",1,1,0,1
"(93, 164)",1,0,1,0
"(94, 164)",0,1,0,1
"(95, 164)",1,0,1,1
"(96, 164)",0,1,1,0
"(97, 164)",1,1,0,0
"(98, 164)",1,1,0,1
"(99, 164)",0,0,1,1
"(100, 164)",0,1,1,1
"(101, 164)",1,0,1,0
"(102, 164)",1,1,0,0
"(103, 164)",1,0,0,1
"(104, 164)",0,0,1,1
"(105, 164)",0,0,1,1
"(106, 164)",1,1,1,0
"(107, 164)",1,1,0,0
"(108, 164)",1,0,0,1
"(109, 164)",1,1,1,0
"(110, 164)",1,1,0,0
"(111, 164)",1,1,0,1
"(112, 164)",1,0,1,1
"(113, 164)",1,1,1,0
"(114, 164)",1,1,0,0
"(115, 164)",1,1,0,0
"(116, 164)",1,0,0,1
"(117, 164)",1,1,1,1
"(118, 164)",1,1,1,1
"(119, 164)",0,0,1,1
"(120, 164)",1,0,1,1
"(121, 164)",0,0,1,1
"(122, 164)",0,0,1,1
"(123, 164)",1,1,1,0
"(124, 164)",1,1,0,0
"(125, 164)",1,1,0,0
"(126, 164)",1,1,0,1
"(127, 164)",1,0,1,0
"(128, 164)",1,0,0,1
"(129, 164)",1,1,1,0
"(130, 164)",1,1,0,0
"(131, 164)",1,1,0,1
"(132, 164)",0,0,1,1
"(133, 164)",1,0,1,0
"(134, 164)",1,1,0,0
"(135, 164)",1,1,0,1
"(136, 164)",1,0,1,0
"(137, 164)",1,1,0,0
"(138, 164)",1,0,0,0
"(139, 164)",1,1,0,1
"(140, 164)",1,0,1,0
"(141, 164)",1,1,0,1
"(142, 164)",1,0,1,1
"(143, 164)",0,0,1,1
"(144, 164)",0,1,1,0
"(145, 164)",0,1,0,0
"(146, 164)",1,1,0,1
"(147, 164)",1,1,1,1
"(148, 164)",1,0,1,1
"(149, 164)",0,1,1,1
"(150, 164)",1,0,1,1
"(151, 164)",0,1,1,1
"(152, 164)",0,0,1,1
"(153, 164)",1,1,1,1
"(154, 164)",0,0,1,1
"(155, 164)",1,1,1,0
"(156, 164)",1,1,0,1
"(157, 164)",0,1,1,1
"(158, 164)",1,1,1,1
"(159, 164)",1,0,1,1
"(160, 164)",0,1,1,1
"(161, 164)",1,1,1,1
"(162, 164)",0,0,1,1
"(163, 164)",0,0,1,1
"(164, 164)",1,1,1,1
"(165, 164)",0,0,1,1
"(166, 164)",1,1,1,0
"(167, 164)",1,1,0,1
"(168, 164)",1,0,1,1
"(169, 164)",0,0,1,1
"(170, 164)",1,0,1,1
"(171, 164)",0,0,1,1
"(172, 164)",1,1,1,0
"(173, 164)",0,1,0,1
"(174, 164)",1,1,1,1
"(175, 164)",1,0,1,0
"(176, 164)",1,1,0,1
"(177, 164)",0,1,1,1
"(178, 164)",1,0,1,1
"(179, 164)",0,1,1,1
"(180, 164)",1,1,1,1
"(181, 164)",0,0,1,1
"(182, 164)",1,0,1,1
"(183, 164)",0,1,1,1
"(184, 164)",1,1,1,0
"(185, 164)",1,1,0,0
"(186, 164)",1,1,0,1
"(187, 164)",0,1,1,1
"(188, 164)",1,1,1,0
"(189, 164)",1,1,0,1
"(190, 164)",0,1,1,1
"(191, 164)",1,0,1,1
"(192, 164)",1,0,1,1
"(193, 164)",0,1,1,0
"(194, 164)",1,1,0,1
"(195, 164)",0,1,1,1
"(196, 164)",1,0,1,1
"(197, 164)",0,0,1,1
"(198, 164)",0,0,1,1
"(199, 164)",1,1,1,0
"(200, 164)",1,1,0,1
"(201, 164)",1,0,1,0
"(202, 164)",1,1,0,0
"(203, 164)",1,1,0,0
"(204, 164)",1,1,0,0
"(205, 164)",1,1,0,1
"(206, 164)",1,1,1,0
"(207, 164)",1,1,0,0
"(208, 164)",1,0,0,0
"(209, 164)",1,1,0,0
"(210, 164)",1,1,0,1
"(211, 164)",1,0,1,1
"(212, 164)",1,1,1,1
"(213, 164)",0,0,1,1
"(214, 164)",0,1,1,1
"(215, 164)",1,0,1,1
"(216, 164)",1,1,1,1
"(217, 164)",1,0,1,0
"(218, 164)",1,1,0,0
"(219, 164)",1,1,0,0
"(220, 164)",1,1,0,0
"(221, 164)",1,0,0,1
"(222, 164)",0,1,1,1
"(223, 164)",1,0,1,1
"(224, 164)",0,1,1,1
"(225, 164)",1,0,1,1
"(226, 164)",0,0,1,1
"(227, 164)",0,1,1,1
"(228, 164)",1,1,1,0
"(229, 164)",1,1,0,1
"(230, 164)",1,1,1,0
"(231, 164)",1,1,0,1
"(232, 164)",1,0,1,1
"(233, 164)",1,1,1,1
"(234, 164)",0,0,1,1
"(235, 164)",1,1,1,1
"(236, 164)",1,0,1,1
"(237, 164)",0,1,1,0
"(238, 164)",1,0,0,1
"(239, 164)",0,0,1,1
"(240, 164)",0,1,1,1
"(241, 164)",1,0,1,1
"(242, 164)",1,0,1,0
"(243, 164)",1,1,0,0
"(244, 164)",0,1,0,1
"(245, 164)",1,1,1,0
"(246, 164)",1,1,0,1
"(247, 164)",1,1,1,0
"(248, 164)",1,0,0,1
"(249, 164)",0,1,1,1
"(250, 164)",1,0,1,0
"(1, 165)",1,1,0,1
"(2, 165)",0,0,1,1
"(3, 165)",1,1,1,0
"(4, 165)",1,0,0,0
"(5, 165)",1,1,0,0
"(6, 165)",1,1,0,1
"(7, 165)",1,1,1,0
"(8, 165)",1,1,0,1
"(9, 165)",0,0,1,0
"(10, 165)",1,1,0,0
"(11, 165)",0,1,0,1
"(12, 165)",1,0,1,0
"(13, 165)",1,1,0,1
"(14, 165)",1,1,1,0
"(15, 165)",1,1,0,1
"(16, 165)",0,0,1,1
"(17, 165)",0,1,1,0
"(18, 165)",1,1,0,1
"(19, 165)",1,0,1,1
"(20, 165)",0,1,1,1
"(21, 165)",1,0,1,0
"(22, 165)",1,1,0,0
"(23, 165)",0,1,0,1
"(24, 165)",0,1,1,0
"(25, 165)",1,1,0,1
"(26, 165)",1,1,1,0
"(27, 165)",1,0,0,1
"(28, 165)",0,1,1,1
"(29, 165)",1,0,1,1
"(30, 165)",0,1,1,1
"(31, 165)",1,1,1,0
"(32, 165)",1,1,0,0
"(33, 165)",0,1,0,1
"(34, 165)",0,0,1,1
"(35, 165)",1,0,1,1
"(36, 165)",1,1,1,0
"(37, 165)",1,1,0,0
"(38, 165)",0,1,0,1
"(39, 165)",0,1,1,0
"(40, 165)",1,1,0,1
"(41, 165)",1,0,1,0
"(42, 165)",1,1,0,0
"(43, 165)",1,1,0,0
"(44, 165)",1,1,0,0
"(45, 165)",1,1,0,0
"(46, 165)",1,0,0,1
"(47, 165)",1,0,1,0
"(48, 165)",1,1,0,0
"(49, 165)",1,1,0,1
"(50, 165)",1,0,1,1
"(51, 165)",0,1,1,1
"(52, 165)",1,1,1,1
"(53, 165)",0,0,1,1
"(54, 165)",1,1,1,1
"(55, 165)",1,1,1,0
"(56, 165)",0,1,0,1
"(57, 165)",1,1,1,0
"(58, 165)",1,1,0,1
"(59, 165)",0,1,1,1
"(60, 165)",1,1,1,1
"(61, 165)",1,0,1,1
"(62, 165)",0,1,1,1
"(63, 165)",1,0,1,1
"(64, 165)",1,1,1,1
"(65, 165)",0,0,1,0
"(66, 165)",1,1,0,1
"(67, 165)",1,1,1,0
"(68, 165)",1,1,0,0
"(69, 165)",0,1,0,1
"(70, 165)",1,0,1,1
"(71, 165)",1,0,1,1
"(72, 165)",0,1,1,0
"(73, 165)",1,1,0,1
"(74, 165)",0,0,1,1
"(75, 165)",1,0,1,0
"(76, 165)",1,1,0,0
"(77, 165)",0,1,0,1
"(78, 165)",1,0,1,1
"(79, 165)",0,0,1,1
"(80, 165)",1,1,1,1
"(81, 165)",1,0,1,1
"(82, 165)",1,1,1,0
"(83, 165)",1,1,0,0
"(84, 165)",1,1,0,1
"(85, 165)",1,1,1,1
"(86, 165)",0,0,1,1
"(87, 165)",1,1,1,0
"(88, 165)",0,1,0,1
"(89, 165)",1,0,1,0
"(90, 165)",1,0,0,1
"(91, 165)",1,1,1,0
"(92, 165)",1,1,0,0
"(93, 165)",0,1,0,1
"(94, 165)",1,0,1,1
"(95, 165)",1,1,1,1
"(96, 165)",0,0,1,1
"(97, 165)",1,1,1,1
"(98, 165)",1,1,1,1
"(99, 165)",0,0,1,1
"(100, 165)",1,0,1,1
"(101, 165)",0,1,1,1
"(102, 165)",1,1,1,1
"(103, 165)",1,1,1,1
"(104, 165)",0,0,1,1
"(105, 165)",1,0,1,1
"(106, 165)",1,1,1,0
"(107, 165)",1,1,0,1
"(108, 165)",0,1,1,0
"(109, 165)",1,1,0,1
"(110, 165)",0,1,1,1
"(111, 165)",1,1,1,0
"(112, 165)",1,1,0,0
"(113, 165)",1,1,0,1
"(114, 165)",0,1,1,1
"(115, 165)",1,1,1,0
"(116, 165)",1,1,0,0
"(117, 165)",1,1,0,0
"(118, 165)",0,1,0,1
"(119, 165)",1,0,1,1
"(120, 165)",0,1,1,1
"(121, 165)",1,0,1,1
"(122, 165)",0,0,1,1
"(123, 165)",1,1,1,1
"(124, 165)",1,1,1,1
"(125, 165)",0,1,1,0
"(126, 165)",1,1,0,0
"(127, 165)",1,1,0,0
"(128, 165)",1,1,0,0
"(129, 165)",0,1,0,1
"(130, 165)",1,1,1,1
"(131, 165)",0,1,1,1
"(132, 165)",0,0,1,1
"(133, 165)",1,1,1,1
"(134, 165)",0,1,1,0
"(135, 165)",1,1,0,0
"(136, 165)",0,1,0,1
"(137, 165)",1,1,1,1
"(138, 165)",0,1,1,1
"(139, 165)",1,1,1,0
"(140, 165)",0,1,0,1
"(141, 165)",1,1,1,0
"(142, 165)",1,1,0,1
"(143, 165)",1,0,1,0
"(144, 165)",0,0,0,1
"(145, 165)",1,0,1,1
"(146, 165)",1,1,1,0
"(147, 165)",1,1,0,0
"(148, 165)",1,1,0,0
"(149, 165)",1,0,0,1
"(150, 165)",0,1,1,1
"(151, 165)",1,0,1,1
"(152, 165)",0,0,1,1
"(153, 165)",1,1,1,0
"(154, 165)",1,0,0,1
"(155, 165)",0,1,1,0
"(156, 165)",1,1,0,1
"(157, 165)",0,0,1,1
"(158, 165)",1,1,1,0
"(159, 165)",1,1,0,1
"(160, 165)",0,0,1,1
"(161, 165)",1,1,1,0
"(162, 165)",1,0,0,1
"(163, 165)",0,0,1,1
"(164, 165)",1,1,1,1
"(165, 165)",0,0,1,1
"(166, 165)",1,1,1,0
"(167, 165)",1,1,0,0
"(168, 165)",0,1,0,1
"(169, 165)",1,0,1,1
"(170, 165)",0,1,1,1
"(171, 165)",1,0,1,1
"(172, 165)",0,1,1,1
"(173, 165)",1,0,1,0
"(174, 165)",1,1,0,0
"(175, 165)",1,1,0,1
"(176, 165)",0,1,1,1
"(177, 165)",1,0,1,1
"(178, 165)",0,1,1,0
"(179, 165)",1,0,0,1
"(180, 165)",0,1,1,1
"(181, 165)",0,0,1,1
"(182, 165)",0,1,1,1
"(183, 165)",0,0,1,1
"(184, 165)",1,1,1,1
"(185, 165)",0,1,1,1
"(186, 165)",1,1,1,1
"(187, 165)",0,0,1,1
"(188, 165)",1,1,1,1
"(189, 165)",0,1,1,1
"(190, 165)",0,0,1,1
"(191, 165)",1,1,1,0
"(192, 165)",1,1,0,1
"(193, 165)",1,0,1,0
"(194, 165)",1,1,0,1
"(195, 165)",1,0,1,1
"(196, 165)",1,1,1,1
"(197, 165)",0,0,1,1
"(198, 165)",1,0,1,1
"(199, 165)",1,1,1,1
"(200, 165)",0,1,1,0
"(201, 165)",1,1,0,1
"(202, 165)",0,1,1,1
"(203, 165)",1,1,1,0
"(204, 165)",1,1,0,1
"(205, 165)",0,1,1,0
"(206, 165)",1,1,0,1
"(207, 165)",1,1,1,1
"(208, 165)",1,1,1,1
"(209, 165)",0,1,1,1
"(210, 165)",0,1,1,0
"(211, 165)",1,1,0,0
"(212, 165)",0,1,0,1
"(213, 165)",0,0,1,1
"(214, 165)",1,0,1,1
"(215, 165)",1,1,1,0
"(216, 165)",1,1,0,0
"(217, 165)",1,1,0,1
"(218, 165)",0,1,1,1
"(219, 165)",0,1,1,1
"(220, 165)",0,1,1,1
"(221, 165)",1,1,1,0
"(222, 165)",1,0,0,1
"(223, 165)",0,1,1,1
"(224, 165)",0,0,1,1
"(225, 165)",1,1,1,1
"(226, 165)",0,0,1,1
"(227, 165)",0,0,1,1
"(228, 165)",1,1,1,1
"(229, 165)",1,1,1,0
"(230, 165)",0,1,0,1
"(231, 165)",1,1,1,0
"(232, 165)",1,1,0,0
"(233, 165)",1,1,0,0
"(234, 165)",1,0,0,0
"(235, 165)",1,1,0,0
"(236, 165)",1,1,0,1
"(237, 165)",0,0,1,1
"(238, 165)",1,1,1,1
"(239, 165)",1,0,1,1
"(240, 165)",0,0,1,1
"(241, 165)",1,1,1,0
"(242, 165)",1,1,0,1
"(243, 165)",0,1,1,0
"(244, 165)",1,0,0,1
"(245, 165)",0,1,1,0
"(246, 165)",1,1,0,0
"(247, 165)",0,1,0,1
"(248, 165)",1,1,1,0
"(249, 165)",1,0,0,1
"(250, 165)",0,1,1,0
"(1, 166)",1,1,0,1
"(2, 166)",1,0,1,1
"(3, 166)",0,1,1,1
"(4, 166)",0,1,1,1
"(5, 166)",1,1,1,0
"(6, 166)",1,1,0,0
"(7, 166)",0,1,0,1
"(8, 166)",1,1,1,1
"(9, 166)",0,0,1,1
"(10, 166)",1,1,1,1
"(11, 166)",0,0,1,1
"(12, 166)",1,1,1,1
"(13, 166)",1,1,1,0
"(14, 166)",0,1,0,1
"(15, 166)",1,1,1,0
"(16, 166)",1,0,0,1
"(17, 166)",0,0,1,1
"(18, 166)",1,1,1,0
"(19, 166)",1,1,0,1
"(20, 166)",0,0,1,1
"(21, 166)",1,1,1,1
"(22, 166)",1,1,1,1
"(23, 166)",0,0,1,1
"(24, 166)",0,0,1,1
"(25, 166)",1,1,1,0
"(26, 166)",1,1,0,0
"(27, 166)",1,1,0,0
"(28, 166)",1,0,0,0
"(29, 166)",1,1,0,0
"(30, 166)",1,0,0,1
"(31, 166)",0,1,1,1
"(32, 166)",1,1,1,1
"(33, 166)",0,0,1,1
"(34, 166)",1,0,1,1
"(35, 166)",1,1,1,0
"(36, 166)",1,1,0,1
"(37, 166)",1,1,1,0
"(38, 166)",1,0,0,1
"(39, 166)",0,0,1,1
"(40, 166)",1,1,1,0
"(41, 166)",1,1,0,1
"(42, 166)",0,1,1,1
"(43, 166)",1,1,1,1
"(44, 166)",0,1,1,1
"(45, 166)",1,1,1,1
"(46, 166)",1,1,1,0
"(47, 166)",1,1,0,1
"(48, 166)",1,1,1,0
"(49, 166)",1,1,0,0
"(50, 166)",1,1,0,0
"(51, 166)",0,0,0,1
"(52, 166)",1,1,1,1
"(53, 166)",0,0,1,1
"(54, 166)",1,1,1,0
"(55, 166)",1,1,0,1
"(56, 166)",0,0,1,1
"(57, 166)",1,1,1,0
"(58, 166)",1,1,0,1
"(59, 166)",1,0,1,1
"(60, 166)",1,1,1,0
"(61, 166)",0,1,0,1
"(62, 166)",1,0,1,1
"(63, 166)",1,1,1,0
"(64, 166)",1,1,0,1
"(65, 166)",0,0,1,1
"(66, 166)",0,1,1,0
"(67, 166)",1,1,0,1
"(68, 166)",1,1,1,0
"(69, 166)",1,0,0,1
"(70, 166)",0,1,1,0
"(71, 166)",1,1,0,1
"(72, 166)",1,0,1,1
"(73, 166)",1,1,1,1
"(74, 166)",0,0,1,1
"(75, 166)",0,1,1,1
"(76, 166)",1,1,1,0
"(77, 166)",1,0,0,1
"(78, 166)",0,1,1,1
"(79, 166)",1,0,1,1
"(80, 166)",0,1,1,0
"(81, 166)",1,1,0,0
"(82, 166)",1,1,0,1
"(83, 166)",1,1,1,1
"(84, 166)",1,1,1,0
"(85, 166)",1,1,0,1
"(86, 166)",0,0,1,1
"(87, 166)",1,1,1,1
"(88, 166)",1,0,1,0
"(89, 166)",1,1,0,0
"(90, 166)",1,1,0,0
"(91, 166)",0,1,0,1
"(92, 166)",1,1,1,0
"(93, 166)",1,0,0,1
"(94, 166)",1,1,1,0
"(95, 166)",1,1,0,0
"(96, 166)",1,0,0,1
"(97, 166)",0,1,1,0
"(98, 166)",1,1,0,0
"(99, 166)",1,0,0,1
"(100, 166)",1,1,1,0
"(101, 166)",1,0,0,1
"(102, 166)",1,1,1,0
"(103, 166)",0,1,0,1
"(104, 166)",0,0,1,1
"(105, 166)",1,1,1,0
"(106, 166)",1,1,0,0
"(107, 166)",0,1,0,1
"(108, 166)",1,0,1,0
"(109, 166)",0,1,0,1
"(110, 166)",1,0,1,0
"(111, 166)",1,1,0,1
"(112, 166)",1,1,1,1
"(113, 166)",0,1,1,1
"(114, 166)",1,0,1,0
"(115, 166)",0,1,0,1
"(116, 166)",1,1,1,0
"(117, 166)",1,1,0,1
"(118, 166)",0,0,1,1
"(119, 166)",0,1,1,1
"(120, 166)",1,0,1,1
"(121, 166)",1,1,1,1
"(122, 166)",0,0,1,1
"(123, 166)",1,1,1,0
"(124, 166)",1,1,0,1
"(125, 166)",0,0,1,1
"(126, 166)",1,1,1,1
"(127, 166)",1,1,1,1
"(128, 166)",0,1,1,1
"(129, 166)",1,0,1,1
"(130, 166)",1,1,1,1
"(131, 166)",0,0,1,1
"(132, 166)",1,0,1,0
"(133, 166)",1,1,0,1
"(134, 166)",0,0,1,1
"(135, 166)",1,1,1,1
"(136, 166)",1,0,1,1
"(137, 166)",0,1,1,1
"(138, 166)",1,0,1,1
"(139, 166)",0,1,1,1
"(140, 166)",1,0,1,1
"(141, 166)",0,1,1,1
"(142, 166)",1,1,1,0
"(143, 166)",1,1,0,0
"(144, 166)",1,0,0,1
"(145, 166)",0,1,1,0
"(146, 166)",1,1,0,0
"(147, 166)",1,1,0,1
"(148, 166)",0,1,1,0
"(149, 166)",1,1,0,1
"(150, 166)",0,0,1,1
"(151, 166)",1,1,1,0
"(152, 166)",1,0,0,1
